2025-03-26 19:11:01.042 | INFO     | __main__:main:167 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:11:01.043 | INFO     | __main__:main:168 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:11:01.043 | INFO     | __main__:main:169 - scripts folder: C:\Projects\smart-store-loile\scripts
2025-03-26 19:11:01.044 | INFO     | __main__:read_raw_data:66 - FUNCTION START: read_raw_data with file_name=customers_data.csv
2025-03-26 19:11:01.044 | INFO     | __main__:read_raw_data:68 - Reading data from C:\Projects\smart-store-loile\data\raw\customers_data.csv
2025-03-26 19:11:01.048 | INFO     | __main__:read_raw_data:70 - Loaded dataframe with 11 rows and 6 columns
2025-03-26 19:11:01.049 | INFO     | __main__:main:178 - Initial dataframe columns: CustomerID, Name, Region, JoinDate, LoyaltyPoints, PreferredContactMethod
2025-03-26 19:11:01.049 | INFO     | __main__:main:179 - Initial dataframe shape: (11, 6)
2025-03-26 19:11:01.051 | INFO     | __main__:main:193 - Standardized 'PreferredContactMethod' values (Txt -> Text)
2025-03-26 19:11:01.052 | INFO     | __main__:remove_duplicates:98 - FUNCTION START: remove_duplicates with dataframe shape=(11, 6)
2025-03-26 19:11:01.054 | INFO     | __main__:remove_duplicates:102 - Removed 0 duplicate rows
2025-03-26 19:11:01.054 | INFO     | __main__:remove_duplicates:103 - 11 records remaining after removing duplicates.
2025-03-26 19:11:01.055 | INFO     | __main__:handle_missing_values:117 - FUNCTION START: handle_missing_values with dataframe shape=(11, 6)
2025-03-26 19:11:01.056 | INFO     | __main__:handle_missing_values:121 - Total missing values before handling: 0
2025-03-26 19:11:01.058 | INFO     | __main__:handle_missing_values:130 - Total missing values after handling: 0
2025-03-26 19:11:01.058 | INFO     | __main__:handle_missing_values:131 - 11 records remaining after handling missing values.
2025-03-26 19:11:01.059 | INFO     | __main__:remove_outliers:145 - FUNCTION START: remove_outliers with dataframe shape=(11, 6)
2025-03-26 19:11:01.059 | INFO     | __main__:remove_outliers:153 - Removed 0 outlier rows
2025-03-26 19:11:01.059 | INFO     | __main__:remove_outliers:154 - 11 records remaining after removing outliers.
2025-03-26 19:11:01.060 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=customers_data_prepared.csv, dataframe shape=(11, 6)
2025-03-26 19:11:44.012 | INFO     | __main__:main:162 - ==================================
2025-03-26 19:11:44.012 | INFO     | __main__:main:163 - STARTING prepare_customers_data.py
2025-03-26 19:11:44.012 | INFO     | __main__:main:164 - ==================================
2025-03-26 19:11:44.013 | INFO     | __main__:main:166 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:11:44.013 | INFO     | __main__:main:167 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:11:44.013 | INFO     | __main__:main:168 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:11:44.014 | INFO     | __main__:main:169 - scripts folder: C:\Projects\smart-store-loile\scripts
2025-03-26 19:11:44.014 | INFO     | __main__:read_raw_data:66 - FUNCTION START: read_raw_data with file_name=customers_data.csv
2025-03-26 19:11:44.015 | INFO     | __main__:read_raw_data:68 - Reading data from C:\Projects\smart-store-loile\data\raw\customers_data.csv
2025-03-26 19:11:44.019 | INFO     | __main__:read_raw_data:70 - Loaded dataframe with 11 rows and 6 columns
2025-03-26 19:11:44.019 | INFO     | __main__:main:178 - Initial dataframe columns: CustomerID, Name, Region, JoinDate, LoyaltyPoints, PreferredContactMethod
2025-03-26 19:11:44.020 | INFO     | __main__:main:179 - Initial dataframe shape: (11, 6)
2025-03-26 19:11:44.021 | INFO     | __main__:main:193 - Standardized 'PreferredContactMethod' values (Txt -> Text)
2025-03-26 19:11:44.021 | INFO     | __main__:remove_duplicates:98 - FUNCTION START: remove_duplicates with dataframe shape=(11, 6)
2025-03-26 19:11:44.023 | INFO     | __main__:remove_duplicates:102 - Removed 0 duplicate rows
2025-03-26 19:11:44.023 | INFO     | __main__:remove_duplicates:103 - 11 records remaining after removing duplicates.
2025-03-26 19:11:44.024 | INFO     | __main__:handle_missing_values:117 - FUNCTION START: handle_missing_values with dataframe shape=(11, 6)
2025-03-26 19:11:44.025 | INFO     | __main__:handle_missing_values:121 - Total missing values before handling: 0
2025-03-26 19:11:44.026 | INFO     | __main__:handle_missing_values:130 - Total missing values after handling: 0
2025-03-26 19:11:44.027 | INFO     | __main__:handle_missing_values:131 - 11 records remaining after handling missing values.
2025-03-26 19:11:44.027 | INFO     | __main__:remove_outliers:145 - FUNCTION START: remove_outliers with dataframe shape=(11, 6)
2025-03-26 19:11:44.028 | INFO     | __main__:remove_outliers:153 - Removed 0 outlier rows
2025-03-26 19:11:44.028 | INFO     | __main__:remove_outliers:154 - 11 records remaining after removing outliers.
2025-03-26 19:11:44.028 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=customers_data_prepared.csv, dataframe shape=(11, 6)
2025-03-26 19:11:44.031 | INFO     | __main__:save_prepared_data:84 - Data saved to C:\Projects\smart-store-loile\data\prepared\customers_data_prepared.csv
2025-03-26 19:11:44.032 | INFO     | __main__:main:207 - ==================================
2025-03-26 19:11:44.032 | INFO     | __main__:main:208 - FINISHED prepare_customers_data.py
2025-03-26 19:11:44.033 | INFO     | __main__:main:209 - ==================================
2025-03-26 19:16:51.520 | INFO     | __main__:main:227 - ==================================
2025-03-26 19:16:51.520 | INFO     | __main__:main:228 - STARTING prepare_products_data.py
2025-03-26 19:16:51.521 | INFO     | __main__:main:229 - ==================================
2025-03-26 19:16:51.521 | INFO     | __main__:main:231 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:16:51.522 | INFO     | __main__:main:232 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:16:51.522 | INFO     | __main__:main:233 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
